

*******************************************************************************
Ephemeris / WWW_USER Sun Jan 11 21:45:37 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: OCO-2 (spacecraft) (-140059)    {source: OCO-2}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2024-Feb-02 00:00:00.0000 TDB
Stop  time      : A.D. 2024-Feb-09 00:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.260109.p260407
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-JAN-09. PREDICTS-> 2026-APR-06
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460348.721527778, A.D. 2024-Feb-08 05:19:00.0000,  1.588988840234211E+03,  1.251970642006625E+03,  6.777088809123095E+03, -6.928718548461251E+00,  2.656602877532720E+00,  1.129076064331265E+00,
2460348.722222222, A.D. 2024-Feb-08 05:20:00.0000,  1.170338714536190E+03,  1.408718814707281E+03,  6.831079105809869E+03, -7.021583621623623E+00,  2.566580070355934E+00,  6.699993576268924E-01,
2460348.722916667, A.D. 2024-Feb-08 05:21:00.0000,  7.469654393825757E+02,  1.559753008629454E+03,  6.857435101215072E+03, -7.086105812899893E+00,  2.466200762435541E+00,  2.082419258268543E-01,
2460348.723611111, A.D. 2024-Feb-08 05:22:00.0000,  3.205777897091698E+02,  1.704463820416461E+03,  6.856051639614299E+03, -7.122030452013058E+00,  2.355871061034648E+00, -2.543391815524754E-01,
2460348.724305556, A.D. 2024-Feb-08 05:23:00.0000, -1.071035790341430E+02,  1.842267396973942E+03,  6.826935089831437E+03, -7.129216236865579E+00,  2.236036267008047E+00, -7.158846326979418E-01,
2460348.725000000, A.D. 2024-Feb-08 05:24:00.0000, -5.343529452372356E+02,  1.972607735642295E+03,  6.770203273025510E+03, -7.107635601269491E+00,  2.107179150427358E+00, -1.174539770507714E+00,
2460348.725694444, A.D. 2024-Feb-08 05:25:00.0000, -9.594463471900791E+02,  2.094958877741175E+03,  6.686084974391028E+03, -7.057374740440750E+00,  1.969818120238635E+00, -1.628461529855328E+00,
2460348.726388889, A.D. 2024-Feb-08 05:26:00.0000, -1.380668400477024E+03,  2.208826989207661E+03,  6.574919041244596E+03, -6.978633297775469E+00,  1.824505289861468E+00, -2.075825312555950E+00,
2460348.727083333, A.D. 2024-Feb-08 05:27:00.0000, -1.796319086488194E+03,  2.313752322136254E+03,  6.437153070090365E+03, -6.871723712777010E+00,  1.671824439388246E+00, -2.514831817514614E+00,
2460348.727777778, A.D. 2024-Feb-08 05:28:00.0000, -2.204720491557676E+03,  2.409311050993369E+03,  6.273341685466587E+03, -6.737070226451896E+00,  1.512388874147211E+00, -2.943713822354827E+00,
2460348.728472222, A.D. 2024-Feb-08 05:29:00.0000, -2.604223476132228E+03,  2.495116977299303E+03,  6.084144413581635E+03, -6.575207537135479E+00,  1.346839178707296E+00, -3.360742911102736E+00,
2460348.729166667, A.D. 2024-Feb-08 05:30:00.0000, -2.993214252669937E+03,  2.570823096452150E+03,  5.870323154197023E+03, -6.386779096877327E+00,  1.175840865237529E+00, -3.764236139491405E+00,
2460348.729861111, A.D. 2024-Feb-08 05:31:00.0000, -3.370120850393134E+03,  2.636123020326869E+03,  5.632739254790701E+03, -6.172535036275857E+00,  1.000081915281035E+00, -4.152562626017253E+00,
2460348.730555556, A.D. 2024-Feb-08 05:32:00.0000, -3.733419444206744E+03,  2.690752249230202E+03,  5.372350191871961E+03, -5.933329704222215E+00,  8.202702146118681E-01, -4.524150052750794E+00,
2460348.731250000, A.D. 2024-Feb-08 05:33:00.0000, -4.081640524253521E+03,  2.734489286797632E+03,  5.090205865410232E+03, -5.670118808489699E+00,  6.371308818494601E-01, -4.877491055432074E+00,
2460348.731944445, A.D. 2024-Feb-08 05:34:00.0000, -4.413374881731905E+03,  2.767156591495871E+03,  4.787444513709980E+03, -5.383956143578922E+00,  4.514034928982589E-01, -5.211149477732848E+00,
2460348.732638889, A.D. 2024-Feb-08 05:35:00.0000, -4.727279385816173E+03,  2.788621358566826E+03,  4.465288257715605E+03, -5.075989893744828E+00,  2.638392050156566E-01, -5.523766459962592E+00,
2460348.733333333, A.D. 2024-Feb-08 05:36:00.0000, -5.022082525857629E+03,  2.798796126535638E+03,  4.125038285652938E+03, -4.747458501691631E+00,  7.519778633190466E-02, -5.814066328153476E+00,
2460348.734027778, A.D. 2024-Feb-08 05:37:00.0000, -5.296589692568802E+03,  2.797639202821441E+03,  3.768069691087830E+03, -4.399686096988015E+00, -1.137554411165640E-01, -6.080862245589441E+00,
2460348.734722222, A.D. 2024-Feb-08 05:38:00.0000, -5.549688171663271E+03,  2.785154903545506E+03,  3.395825979867634E+03, -4.034077482743264E+00, -3.022527344065211E-01, -6.323061585647972E+00,
2460348.735416667, A.D. 2024-Feb-08 05:39:00.0000, -5.780351823488429E+03,  2.761393603332772E+03,  3.009813263967905E+03, -3.652112684381802E+00, -4.895271259427012E-01, -6.539670982469951E+00,
2460348.736111111, A.D. 2024-Feb-08 05:40:00.0000, -5.987645422596592E+03,  2.726451591750040E+03,  2.611594162932779E+03, -3.255341070300541E+00, -6.748156676292665E-01, -6.729801014613082E+00,
2460348.736805555, A.D. 2024-Feb-08 05:41:00.0000, -6.170728631982009E+03,  2.680470734010938E+03,  2.202781436312018E+03, -2.845375060612596E+00, -8.573627055104298E-01, -6.892670476587035E+00,
2460348.737500000, A.D. 2024-Feb-08 05:42:00.0000, -6.328859587890288E+03,  2.623637934694544E+03,  1.785031373192415E+03, -2.423883446869649E+00, -1.036423165362802E+00, -7.027610194083880E+00,
2460348.738194444, A.D. 2024-Feb-08 05:43:00.0000, -6.461398072692451E+03,  2.556184404453919E+03,  1.360036967520816E+03, -1.992584352394884E+00, -1.211265827994828E+00, -7.134066340837340E+00,
2460348.738888889, A.D. 2024-Feb-08 05:44:00.0000, -6.567808255303320E+03,  2.478384731013186E+03,  9.295209103511222E+02, -1.553237869428956E+00, -1.381176571653737E+00, -7.211603218351981E+00,
2460348.739583333, A.D. 2024-Feb-08 05:45:00.0000, -6.647660980996072E+03,  2.390555757142317E+03,  4.952284323465886E+02, -1.107638415471831E+00, -1.545461558018420E+00, -7.259905464182359E+00,
2460348.740277778, A.D. 2024-Feb-08 05:46:00.0000, -6.700635595191367E+03,  2.293055269729104E+03,  5.892003176547848E+01, -6.576068567831631E-01, -1.703450337812619E+00, -7.278779659913115E+00,
2460348.740972222, A.D. 2024-Feb-08 05:47:00.0000, -6.726521288836609E+03,  2.186280505509413E+03, -3.776358753023735E+02, -2.049824517954903E-01, -1.854498852134021E+00, -7.268155316356927E+00,
2460348.741666667, A.D. 2024-Feb-08 05:48:00.0000, -6.725217956287151E+03,  2.070666480437732E+03, -8.126703445487676E+02,  2.483853289696653E-01, -1.997992306173983E+00, -7.228085220579709E+00,
2460348.742361111, A.D. 2024-Feb-08 05:49:00.0000, -6.696736560092917E+03,  1.946684151048628E+03, -1.244421294327774E+03,  7.006450471502612E-01, -2.133347893093717E+00, -7.158745136984675E+00,
2460348.743055556, A.D. 2024-Feb-08 05:50:00.0000, -6.641199000712299E+03,  1.814838417448558E+03, -1.671140858999972E+03,  1.149951544060239E+00, -2.260017347398311E+00, -7.060432862624304E+00,
2460348.743750000, A.D. 2024-Feb-08 05:51:00.0000, -6.558837492847230E+03,  1.675665978754730E+03, -2.091102666205528E+03,  1.594474130267856E+00, -2.377489309175099E+00, -6.933566644934501E+00,
2460348.744444444, A.D. 2024-Feb-08 05:52:00.0000, -6.449993453742590E+03,  1.529733052841810E+03, -2.502609000271412E+03,  2.032404656972515E+00, -2.485291482976029E+00, -6.778682977968219E+00,
2460348.745138889, A.D. 2024-Feb-08 05:53:00.0000, -6.315115912345610E+03,  1.377632973145187E+03, -2.903997815163653E+03,  2.461965411096861E+00, -2.582992577860259E+00, -6.596433800721776E+00,
2460348.745833333, A.D. 2024-Feb-08 05:54:00.0000, -6.154759451603157E+03,  1.219983675984234E+03, -3.293649562034806E+03,  2.881416779358386E+00, -2.670204018091966E+00, -6.387583128081490E+00,
2460348.746527778, A.D. 2024-Feb-08 05:55:00.0000, -5.969581699322221E+03,  1.057425092400892E+03, -3.669993798444616E+03,  3.289064630989812E+00, -2.746581417122448E+00, -6.153003151081723E+00,
2460348.747222222, A.D. 2024-Feb-08 05:56:00.0000, -5.760340385870119E+03,  8.906164588491115E+02, -4.031515548702209E+03,  3.683267374106467E+00, -2.811825810684271E+00, -5.893669848389449E+00,
2460348.747916667, A.D. 2024-Feb-08 05:57:00.0000, -5.527889989498756E+03,  7.202335612206343E+02, -4.376761387424777E+03,  4.062442646796473E+00, -2.865684647994546E+00, -5.610658155084448E+00,
2460348.748611111, A.D. 2024-Feb-08 05:58:00.0000, -5.273177992201632E+03,  5.469659266561880E+02, -4.704345221265910E+03,  4.425073610646702E+00, -2.907952543114472E+00, -5.305136737791456E+00,
2460348.749305556, A.D. 2024-Feb-08 05:59:00.0000, -4.997240770726505E+03,  3.715139773779124E+02, -5.012953746765409E+03,  4.769714821406208E+00, -2.938471791356844E+00, -4.978362426983262E+00,
2460348.750000000, A.D. 2024-Feb-08 06:00:00.0000, -4.701199148659791E+03,  1.945861604056029E+02, -5.301351565333221E+03,  5.094997658607594E+00, -2.957132658194208E+00, -4.631674357800931E+00,
2460348.750694444, A.D. 2024-Feb-08 06:01:00.0000, -4.386253636365678E+03,  1.689606650272208E+01, -5.568385939436825E+03,  5.399635303004704E+00, -2.963873450331817E+00, -4.266487870050241E+00,
2460348.751388889, A.D. 2024-Feb-08 06:02:00.0000, -4.053679386020055E+03, -1.608404489370705E+02, -5.812991177037158E+03,  5.682427257423526E+00, -2.958680380415434E+00, -3.884288216202803E+00,
2460348.752083333, A.D. 2024-Feb-08 06:03:00.0000, -3.704820889049512E+03, -3.379081310805630E+02, -6.034192634151633E+03,  5.942263412868069E+00, -2.941587238206577E+00, -3.486624123359004E+00,
2460348.752777778, A.D. 2024-Feb-08 06:04:00.0000, -3.341086443002621E+03, -5.135951657365927E+02, -6.231110328056248E+03,  6.178127667297195E+00, -2.912674881951349E+00, -3.075101251352293E+00,
2460348.753472222, A.D. 2024-Feb-08 06:05:00.0000, -2.963942414292321E+03, -6.871959839757831E+02, -6.402962156022418E+03,  6.389101109238089E+00, -2.872070564086676E+00, -2.651375584658364E+00,
2460348.754166667, A.D. 2024-Feb-08 06:06:00.0000, -2.574907322406296E+03, -8.580140217789763E+02, -6.549066716580363E+03,  6.574364782208797E+00, -2.819947105378526E+00, -2.217146790704832E+00,
2460348.754861111, A.D. 2024-Feb-08 06:07:00.0000, -2.175545770144400E+03, -1.025364426032402E+03, -6.668845732084943E+03,  6.733202048700698E+00, -2.756521931094122E+00, -1.774151571756591E+00,
2460348.755555556, A.D. 2024-Feb-08 06:08:00.0000, -1.767462243273711E+03, -1.188576698972112E+03, -6.761826072815223E+03,  6.865000574172249E+00, -2.682055981914923E+00, -1.324157031994135E+00,
2460348.756250000, A.D. 2024-Feb-08 06:09:00.0000, -1.352294801756279E+03, -1.346997273900538E+03, -6.827641383966283E+03,  6.969253952119153E+00, -2.596852511051742E+00, -8.689540759158049E-01,
2460348.756944444, A.D. 2024-Feb-08 06:10:00.0000, -9.317086834616871E+02, -1.499992015636858E+03, -6.866033317701291E+03,  7.045562990842597E+00, -2.501255777490605E+00, -4.103508489826139E-01,
2460348.757638889, A.D. 2024-Feb-08 06:11:00.0000, -5.073898400969057E+02, -1.646948639701104E+03, -6.876852372944782E+03,  7.093636681099150E+00, -2.395649643554478E+00,  4.983377331202044E-02,
2460348.758333333, A.D. 2024-Feb-08 06:12:00.0000, -8.103842400964017E+01, -1.787279044666292E+03, -6.860058345849915E+03,  7.113292861487680E+00, -2.280456083086737E+00,  5.097766458693922E-01,
2460348.759027778, A.D. 2024-Feb-08 06:13:00.0000,  3.456377563669067E+02, -1.920421552424941E+03, -6.815720393905630E+03,  7.104458595337006E+00, -2.156133604641068E+00,  9.676567651176106E-01,
2460348.759722222, A.D. 2024-Feb-08 06:14:00.0000,  7.709297954367692E+02, -2.045843051344371E+03, -6.744016716507438E+03,  7.067170269163663E+00, -2.023175592151081E+00,  1.421661634533918E+00,
2460348.760416667, A.D. 2024-Feb-08 06:15:00.0000,  1.193134247081676E+03, -2.163041037338699E+03, -6.645233854574112E+03,  7.001573418643631E+00, -1.882108563815167E+00,  1.869993589511025E+00,
2460348.761111111, A.D. 2024-Feb-08 06:16:00.0000,  1.610559662745214E+03, -2.271545547932511E+03, -6.519765611482067E+03,  6.907922283690388E+00, -1.733490348311209E+00,  2.310876087062217E+00,
2460348.761805556, A.D. 2024-Feb-08 06:17:00.0000,  2.021533094560021E+03, -2.370920984271749E+03, -6.368111597294526E+03,  6.786579089829861E+00, -1.577908176163730E+00,  2.742559965093943E+00,
2460348.762500000, A.D. 2024-Feb-08 06:18:00.0000,  2.424406546832251E+03, -2.460767815884773E+03, -6.190875398045803E+03,  6.638013048845207E+00, -1.415976683097816E+00,  3.163329674300476E+00,
2460348.763194445, A.D. 2024-Feb-08 06:19:00.0000,  2.817563358696712E+03, -2.540724162800255E+03, -5.988762371735513E+03,  6.462799067791406E+00, -1.248335821587443E+00,  3.571509483138584E+00,
2460348.763888889, A.D. 2024-Feb-08 06:20:00.0000,  3.199424499988274E+03, -2.610467249393092E+03, -5.762577072776215E+03,  6.261616152159794E+00, -1.075648676605928E+00,  3.965469652842057E+00,
2460348.764583333, A.D. 2024-Feb-08 06:21:00.0000,  3.568454761459981E+03, -2.669714724102744E+03, -5.513220306947944E+03,  6.035245486356249E+00, -8.985991818054375E-01,  4.343632575258176E+00,
2460348.765277778, A.D. 2024-Feb-08 06:22:00.0000,  3.923168819424473E+03, -2.718225838965128E+03, -5.241685819489250E+03,  5.784568172888016E+00, -7.178897330075849E-01,  4.704478861552392E+00,
2460348.765972222, A.D. 2024-Feb-08 06:23:00.0000,  4.262137153766367E+03, -2.755802482747658E+03, -4.949056619821648E+03,  5.510562610841155E+00, -5.342386969628481E-01,  5.046553364727518E+00,
2460348.766666667, A.D. 2024-Feb-08 06:24:00.0000,  4.583991797123325E+03, -2.782290061400412E+03, -4.636500947581237E+03,  5.214301494452056E+00, -3.483778148088750E-01,  5.368471113633736E+00,
2460348.767361111, A.D. 2024-Feb-08 06:25:00.0000,  4.887431891929436E+03, -2.797578219558041E+03, -4.305267886119639E+03,  4.896948413871029E+00, -1.610495014828301E-01,  5.668923130917862E+00,
2460348.768055555, A.D. 2024-Feb-08 06:26:00.0000,  5.171229031018111E+03, -2.801601396965705E+03, -3.956682631428806E+03,  4.559754042586397E+00,  2.699595553326262E-02,  5.946682102382368E+00,
2460348.768750000, A.D. 2024-Feb-08 06:27:00.0000,  5.434232356655185E+03, -2.794339213974184E+03, -3.592141426521087E+03,  4.204051899388925E+00,  2.150032923982774E-01,  6.200607860700593E+00,
2460348.769444444, A.D. 2024-Feb-08 06:28:00.0000,  5.675373392277140E+03, -2.775816680666177E+03, -3.213106173624998E+03,  3.831253677135230E+00,  4.022152517797473E-01,  6.429652642557406E+00,
2460348.770138889, A.D. 2024-Feb-08 06:29:00.0000,  5.893670580900843E+03, -2.746104224744673E+03, -2.821098739091465E+03,  3.442844135802547E+00,  5.878756415690531E-01,  6.632866075229673E+00,
2460348.770833333, A.D. 2024-Feb-08 06:30:00.0000,  6.088233504191710E+03, -2.705317534037355E+03, -2.417694968600689E+03,  3.040375563282648E+00,  7.712324560350847E-01,  6.809399846529895E+00,
2460348.771527778, A.D. 2024-Feb-08 06:31:00.0000,  6.258266756572948E+03, -2.653617210344554E+03, -2.004518433043288E+03,  2.625461813859852E+00,  9.515410435384102E-01,  6.958512011035028E+00,
2460348.772222222, A.D. 2024-Feb-08 06:32:00.0000,  6.403073449549052E+03, -2.591208232375116E+03, -1.583233928266950E+03,  2.199771941177807E+00,  1.128067302644163E+00,  7.079570885683901E+00,
2460348.772916667, A.D. 2024-Feb-08 06:33:00.0000,  6.522058322624413E+03, -2.518339226659644E+03, -1.155540754649278E+03,  1.765023449504894E+00,  1.300090886460922E+00,  7.172058489201244E+00,
2460348.773611111, A.D. 2024-Feb-08 06:34:00.0000,  6.614730438821892E+03, -2.435301546587272E+03, -7.231658051154487E+02,  1.322975194051311E+00,  1.466908393364294E+00,  7.235573482391904E+00,
2460348.774305556, A.D. 2024-Feb-08 06:35:00.0000,  6.680705444838989E+03, -2.342428161057636E+03, -2.878564926876454E+02,  8.754199677495029E-01,  1.627836521003676E+00,  7.269833570110853E+00,
2460348.775000000, A.D. 2024-Feb-08 06:36:00.0000,  6.719707378298001E+03, -2.240092355647529E+03,  1.486264491337807E+02,  4.241768180747101E-01,  1.782215159689229E+00,  7.274677330572211E+00,
2460348.775694444, A.D. 2024-Feb-08 06:37:00.0000,  6.731570007315695E+03, -2.128706250635478E+03,  5.845162579597347E+02, -2.891685703981721E-02,  1.929410400947447E+00,  7.250065443498562E+00,
2460348.776388889, A.D. 2024-Feb-08 06:38:00.0000,  6.716237690693231E+03, -2.008719141674046E+03,  1.018047489354575E+03, -4.820133805323579E-01,  2.068817437241451E+00,  7.196081295279589E+00,
2460348.777083333, A.D. 2024-Feb-08 06:39:00.0000,  6.673765750350422E+03, -1.880615670321434E+03,  1.447463381107225E+03, -9.332629775323270E-01,  2.199863329575328E+00,  7.112930946626531E+00,
2460348.777777778, A.D. 2024-Feb-08 06:40:00.0000,  6.604320351137566E+03, -1.744913833007064E+03,  1.871023196455247E+03, -1.380822006956612E+00,  2.322009620928989E+00,  7.000942455972913E+00,
2460348.778472222, A.D. 2024-Feb-08 06:41:00.0000,  6.508177886781461E+03, -1.602162838283310E+03,  2.287009507606758E+03, -1.822861182423087E+00,  2.434754775168867E+00,  6.860564559863596E+00,
2460348.779166667, A.D. 2024-Feb-08 06:42:00.0000,  6.385723874386450E+03, -1.452940823378542E+03,  2.693735381206363E+03, -2.257573721527948E+00,  2.537636423203380E+00,  6.692364719565120E+00,
2460348.779861111, A.D. 2024-Feb-08 06:43:00.0000,  6.237451363540825E+03, -1.297852442092108E+03,  3.089551428167309E+03, -2.683183363790031E+00,  2.630233400639336E+00,  6.497026550892507E+00,
2460348.780555556, A.D. 2024-Feb-08 06:44:00.0000,  6.063958869599873E+03, -1.137526336940068E+03,  3.472852681522411E+03, -3.097952200027443E+00,  2.712167563972676E+00,  6.275346661561252E+00,
2460348.781250000, A.D. 2024-Feb-08 06:45:00.0000,  5.865947844057207E+03, -9.726125091540662E+02,  3.842085267602133E+03, -3.500188259519045E+00,  2.783105375331913E+00,  6.028230927030860E+00,
2460348.781944444, A.D. 2024-Feb-08 06:46:00.0000,  5.644219698013796E+03, -8.037796006480701E+02,  4.195752837878008E+03, -3.888252805886274E+00,  2.842759248894015E+00,  5.756690241629622E+00,
2460348.782638889, A.D. 2024-Feb-08 06:47:00.0000,  5.399672397550766E+03, -6.317121023908489E+02,  4.532422731166037E+03, -4.260567298061646E+00,  2.890888655219126E+00,  5.461835786584138E+00,
2460348.783333333, A.D. 2024-Feb-08 06:48:00.0000,  5.133296652262439E+03, -4.571075037588475E+02,  4.850731838500908E+03, -4.615619978802747E+00,  2.927300982808199E+00,  5.144873860305455E+00,
2460348.784027778, A.D. 2024-Feb-08 06:49:00.0000,  4.846171720275886E+03, -2.806733974008746E+02,  5.149392145799513E+03, -4.951972059760847E+00,  2.951852159086996E+00,  4.807100318829451E+00,
2460348.784722222, A.D. 2024-Feb-08 06:50:00.0000,  4.539460854749937E+03, -1.031245539342133E+02,  5.427195932358988E+03, -5.268263478906164E+00,  2.964447035678231E+00,  4.449894675636574E+00,
2460348.785416667, A.D. 2024-Feb-08 06:51:00.0000,  4.214406418102983E+03,  7.482001957129864E+01,  5.683020606206534E+03, -5.563218212923155E+00,  2.965039545167345E+00,  4.074713910194085E+00,
2460348.786111111, A.D. 2024-Feb-08 06:52:00.0000,  3.872324691067264E+03,  2.524400238595204E+02,  5.915833160265017E+03, -5.835649133802638E+00,  2.953632638536251E+00,  3.683086033521653E+00,
2460348.786805556, A.D. 2024-Feb-08 06:53:00.0000,  3.514600404129800E+03,  4.290168016433990E+02,  6.124694236148902E+03, -6.084462405060520E+00,  2.930278013986388E+00,  3.276603456975247E+00,
2460348.787500000, A.D. 2024-Feb-08 06:54:00.0000,  3.142681019022024E+03,  6.038362494704461E+02,  6.308761785102500E+03, -6.308661418621123E+00,  2.895075648968766E+00,  2.856916207398499E+00,
2460348.788194444, A.D. 2024-Feb-08 06:55:00.0000,  2.758070787705966E+03,  7.761916958535958E+02,  6.467294318081464E+03, -6.507350278249612E+00,  2.848173147870769E+00,  2.425725027971220E+00,
2460348.788888889, A.D. 2024-Feb-08 06:56:00.0000,  2.362324615823637E+03,  9.453867349811846E+02,  6.599653739217778E+03, -6.679736839372309E+00,  2.789764917983713E+00,  1.984774399678182E+00,
2460348.789583333, A.D. 2024-Feb-08 06:57:00.0000,  1.957041756883278E+03,  1.110738006076964E+03,  6.705307758870203E+03, -6.825135318093158E+00,  2.720091186113013E+00,  1.535845513531528E+00,
2460348.790277778, A.D. 2024-Feb-08 06:58:00.0000,  1.543859362615437E+03,  1.271577909209178E+03,  6.783831884126617E+03, -6.942968484142102E+00,  2.639436867534235E+00,  1.080749218727389E+00,
2460348.790972222, A.D. 2024-Feb-08 06:59:00.0000,  1.124445914005344E+03,  1.427257249025838E+03,  6.834910985990588E+03, -7.032769453366631E+00,  2.548130297997236E+00,  6.213189670179775E-01,
2460348.791666667, A.D. 2024-Feb-08 07:00:00.0000,  7.004945565599370E+02,  1.577147798502007E+03,  6.858340443560038E+03, -7.094183095230644E+00,  2.446541838202973E+00,  1.594037689486688E-01,
2460348.792361111, A.D. 2024-Feb-08 07:01:00.0000,  2.737163624592530E+02,  1.720644775309000E+03,  6.854026866313882E+03, -7.126967069686378E+00,  2.335082358701560E+00, -3.031388265559869E-01,
2460348.793055556, A.D. 2024-Feb-08 07:02:00.0000, -1.541664585934834E+02,  1.857169223852334E+03,  6.821988396195267E+03, -7.130992505843730E+00,  2.214201611562130E+00, -7.644497213193284E-01,
2460348.793750000, A.D. 2024-Feb-08 07:03:00.0000, -5.814273786233774E+02,  1.986170296337748E+03,  6.762354591565202E+03, -7.106244332223332E+00,  2.084386493562714E+00, -1.222675220486402E+00,
2460348.794444445, A.D. 2024-Feb-08 07:04:00.0000, -1.006342380163943E+03,  2.107127426501778E+03,  6.675365895338019E+03, -7.052821265205393E+00,  1.946159204048685E+00, -1.675973945255015E+00,
2460348.795138889, A.D. 2024-Feb-08 07:05:00.0000, -1.427196774110937E+03,  2.219552389731421E+03,  6.561372689783397E+03, -6.970935458790143E+00,  1.800075299243328E+00, -2.122523703151786E+00,
2460348.795833333, A.D. 2024-Feb-08 07:06:00.0000, -1.842291986498834E+03,  2.322991243430302E+03,  6.420833940586189E+03, -6.860911815121905E+00,  1.646721643524302E+00, -2.560528313348855E+00,
2460348.796527778, A.D. 2024-Feb-08 07:07:00.0000, -2.249952293619829E+03,  2.417026141407752E+03,  6.254315432990546E+03, -6.723186951708053E+00,  1.486714257365115E+00, -2.988224383087139E+00,
2460348.797222222, A.D. 2024-Feb-08 07:08:00.0000, -2.648531484869144E+03,  2.501277016109797E+03,  6.062487603054864E+03, -6.558307817934073E+00,  1.320696060969396E+00, -3.403888029547760E+00,
2460348.797916667, A.D. 2024-Feb-08 07:09:00.0000, -3.036419431917293E+03,  2.575403122375827E+03,  5.846122967527790E+03, -6.366929950717219E+00,  1.149334512528740E+00, -3.805841538352104E+00,
2460348.798611111, A.D. 2024-Feb-08 07:10:00.0000, -3.412048542246877E+03,  2.639104436372936E+03,  5.606093156448124E+03, -6.149815356976725E+00,  9.733191402223653E-01, -4.192459946396716E+00,
2460348.799305555, A.D. 2024-Feb-08 07:11:00.0000, -3.773900074261407E+03,  2.692122903310649E+03,  5.343365553439347E+03, -5.907830009266362E+00,  7.933589677355577E-01, -4.562177532539891E+00,
2460348.800000000, A.D. 2024-Feb-08 07:12:00.0000, -4.120510290331179E+03,  2.734243527552463E+03,  5.058999549790379E+03, -5.641940940499058E+00,  6.101798341257600E-01, -4.913494195156566E+00,
2460348.800694444, A.D. 2024-Feb-08 07:13:00.0000, -4.450476423297197E+03,  2.765295298828273E+03,  4.754142419816545E+03, -5.353212924283878E+00,  4.245216102989156E-01, -5.244981690921964E+00,
2460348.801388889, A.D. 2024-Feb-08 07:14:00.0000, -4.762462431180238E+03,  2.785151948437476E+03,  4.430024826676246E+03, -5.042804729028685E+00,  2.371353161270000E-01, -5.555289704599558E+00,
2460348.802083333, A.D. 2024-Feb-08 07:15:00.0000, -5.055204514197194E+03,  2.793732529633538E+03,  4.087955969771866E+03, -4.711964936639143E+00,  4.878014428395794E-02, -5.843151715307232E+00,
2460348.802777778, A.D. 2024-Feb-08 07:16:00.0000, -5.327516367735254E+03,  2.791001816812862E+03,  3.729318387062320E+03, -4.362027320320145E+00, -1.397796008697747E-01, -6.107390620931163E+00,
2460348.803472222, A.D. 2024-Feb-08 07:17:00.0000, -5.578294144734755E+03,  2.776970518703221E+03,  3.355562428022613E+03, -3.994405780573848E+00, -3.277776386460762E-01, -6.346924079244507E+00,
2460348.804166667, A.D. 2024-Feb-08 07:18:00.0000, -5.806521101033220E+03,  2.751695301464870E+03,  2.968200415556813E+03, -3.610588843867713E+00, -5.144489085060928E-01, -6.560769522038426E+00,
2460348.804861111, A.D. 2024-Feb-08 07:19:00.0000, -6.011271897671203E+03,  2.715278618480346E+03,  2.568800517846665E+03, -3.212133734458476E+00, -6.990328121655143E-01, -6.748048797329568E+00,
2460348.805555556, A.D. 2024-Feb-08 07:20:00.0000, -6.191716534986746E+03,  2.667868344610370E+03,  2.158980353834027E+03, -2.800660036320163E+00, -8.807764836169611E-01, -6.907992394577626E+00,
2460348.806250000, A.D. 2024-Feb-08 07:21:00.0000, -6.347123894549933E+03,  2.609657213821997E+03,  1.740400358723364E+03, -2.377842968832181E+00, -1.058938067366233E+00, -7.039943208894224E+00,
2460348.806944444, A.D. 2024-Feb-08 07:22:00.0000, -6.476864866620550E+03,  2.540882060334847E+03,  1.314756938476173E+03, -1.945406306618636E+00, -1.232789983497417E+00, -7.143359802476954E+00,
2460348.807638889, A.D. 2024-Feb-08 07:23:00.0000, -6.580415042844308E+03,  2.461822864760074E+03,  8.837754446824824E+02, -1.505114980470680E+00, -1.401622156880438E+00, -7.217819124938192E+00,
2460348.808333333, A.D. 2024-Feb-08 07:24:00.0000, -6.657356956317940E+03,  2.372801608100576E+03,  4.492030033619651E+02, -1.058767402407919E+00, -1.564745186971729E+00, -7.263018658757272E+00,
2460348.809027778, A.D. 2024-Feb-08 07:25:00.0000, -6.707381853917451E+03,  2.274180937911487E+03,  1.280123311047953E+01, -6.081875634407983E-01, -1.721493434275544E+00, -7.278777961660847E+00,
2460348.809722222, A.D. 2024-Feb-08 07:26:00.0000, -6.730290988854813E+03,  2.166362652356918E+03, -4.236611104978484E+02, -1.552169572872476E-01, -1.871227999659171E+00, -7.265039584191899E+00,
